13;62779f35-90f9-4707-8fbc-65a6c4552404;;;;;1;09-04-2018 13:26;0000-00-00 00:00:00;0000-00-00 00:00:00;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;7ac7ec08-885d-46c0-bb0f-dc661c21f68b;"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E216 [FBAN/FBIOS;FBAV/166.0.0.53.95;FBBV/101310068;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.3;FBSS/2;FBCR/TDC;FBID/phone;FBLC/da_DK;FBOP/5;FBRV/0]";;;;1;09-04-2018 17:15;09-04-2018 17:16;09-04-2018 17:16;0000-00-00 00:00:00;Mand;20-25;Sjælland;200.000-500.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Single;Ja;Ja;Ja;Meget enig;AdBlock;Ja;Ja;Nej;Abonnements baseret;Ved ikke;Nej;;;;;;;;;;;;;;;;;
38;d5503d7e-4b8a-4028-952b-6b2c6495d1cc;"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D100 [FBAN/FBIOS;FBAV/166.0.0.53.95;FBBV/101310068;FBDV/iPhone10,4;FBMD/iPhone;FBSN/iOS;FBSV/11.2.6;FBSS/2;FBCR/TELIA;FBID/phone;FBLC/da_DK;FBOP/5;FBRV/0]";;;;2;09-04-2018 17:31;0000-00-00 00:00:00;09-04-2018 17:29;09-04-2018 17:31;;;;;;;;;;;;;;;;;;Mand;20-25;Fyn;200.000-500.000;Mellemlang videregående uddannelse (bachelor-niveau);I et forhold;Ja;Ja;Ja;Meget enig;Adblock Plus;Ja;Nej;Nej;Abonnements baseret;Nej;Nej
39;479e6592-0e4e-4db6-bc47-0c76fd8aa742;"Mozilla/5.0 (Linux; Android 6.0.1; ONE A2003 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/160.0.0.28.92;]";;;;1;09-04-2018 17:46;09-04-2018 17:52;09-04-2018 17:52;0000-00-00 00:00:00;Mand;20-25;Sjælland;200.000-500.000;Mellemlang videregående uddannelse (bachelor-niveau);Single;Ja;Ja;Ja;Enig;AdBlock;Nej;Nej;Nej;Abonnements baseret;Ved ikke;Ved ikke;;;;;;;;;;;;;;;;;
40;cbf4bd8c-2312-4e4e-9a4e-04874cf60a6b;"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_2 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Mobile/15B202 [FBAN/MessengerForiOS;FBAV/160.0.0.49.95;FBBV/101168249;FBDV/iPhone8,4;FBMD/iPhone;FBSN/iOS;FBSV/11.1.2;FBSS/2;FBCR/TDC;FBID/phone;FBLC/da_DK;FBOP/5;FBRV/0]";;;;2;09-04-2018 18:27;0000-00-00 00:00:00;09-04-2018 17:48;09-04-2018 18:27;;;;;;;;;;;;;;;;;;Mand;26-35;Sjælland;200.000-500.000;Kort videregående uddannelse;Gift;Ja;Nej;Ja;Enig;Adblock Plus;Nej;Nej;Nej;;Nej;Ja
41;d1dc683d-5bd0-4a54-a1ed-43e764609eca;"Mozilla/5.0 (Linux; Android 8.0.0; ONEPLUS A5010 Build/OPR1.170623.032; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;1;09-04-2018 17:49;0000-00-00 00:00:00;0000-00-00 00:00:00;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;0394162e-63dd-46a4-ac92-9b66e062c788;Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36;;;;1;09-04-2018 17:49;09-04-2018 17:53;09-04-2018 17:53;0000-00-00 00:00:00;Mand;26-35;Sjælland;100.000-200.000;Lang videregående uddannelse (kandidat-niveau);Single;Ja;Ja;Ja;Enig;Adblock Plus;Nej;Nej;Ja;Abonnements baseret;Nej;Nej;;;;;;;;;;;;;;;;;
43;5158db01-cb5f-4eb1-a7ad-62b031e7e0ac;"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/160.0.0.28.92;]";;;;2;0000-00-00 00:00:00;0000-00-00 00:00:00;09-04-2018 17:55;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;4c69d4c6-900a-4c17-9900-e9c5f5a87d0d;"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D60 [FBAN/FBIOS;FBAV/166.0.0.53.95;FBBV/101310068;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.2.5;FBSS/2;FBCR/TDC;FBID/phone;FBLC/da_DK;FBOP/5;FBRV/0]";;;;1;09-04-2018 17:56;09-04-2018 17:57;09-04-2018 17:57;0000-00-00 00:00:00;Mand;0-19;Sjælland;1.000.000+;Folkeskole/grundskole;Single;Ja;Ja;Ja;Meget enig;Adblock Plus;Ja;Ja;Ved ikke;Ved ikke;Ja;Ja;;;;;;;;;;;;;;;;;
45;0270a480-ff35-4862-988e-4fc34e9fcd68;"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36";;;;1;09-04-2018 17:58;09-04-2018 18:04;09-04-2018 18:04;0000-00-00 00:00:00;Mand;26-35;Sjælland;200.000-500.000;Lang videregående uddannelse (kandidat-niveau);Single;Ja;Ja;Ja;Enig;Adblock Plus;Nej;Nej;Nej;Abonnements baseret;Nej;Ja;;;;;;;;;;;;;;;;;
46;ffb5b825-8953-4198-a032-14771ce3ddb7;"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G35 [FBAN/FBIOS;FBAV/166.0.0.53.95;FBBV/101310068;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.3.4;FBSS/2;FBCR/TDC;FBID/phone;FBLC/da_DK;FBOP/5;FBRV/0]";;;;2;0000-00-00 00:00:00;0000-00-00 00:00:00;09-04-2018 17:59;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
